"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_lag_6h","aqi_lag_24h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_rolling_6h_mean","aqi_rolling_24h_mean","aqi_rolling_24h_max","aqi_change_rate_1h","aqi_change_rate_6h","aqi_change_rate_24h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_pm25_day2_avg","target_aqi_cat_day1","target_aqi_cat_day2","target_trend_direction"
"2026-02-26T16:00:00+00:00","Lahore","16","3","2","57","-0.866025","-0.5","0.866025","0.5","0.831171","0.556017","0","0","0","0","22.2","43","1.9","17","6.8","1008.7","0","8.9","0","","0.0","0.0","","","-0.5","0","66","pm25","98","36","15","55","7","4","1","Moderate","73.7579","2.8788","42.14","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","64.67","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T17:00:00+00:00","Lahore","17","3","2","57","-0.965926","-0.258819","0.866025","0.5","0.831171","0.556017","0","1","0","0","20.6","49","2.2","99","3.6","1008.7","0","9.4","0","","0.0","0.0","","","-0.5","0","66","pm25","98","36","15","55","7","4","1","Moderate","66.3727","3.3333","48.02","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","64.83","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T18:00:00+00:00","Lahore","18","3","2","57","-1.0","-0.0","0.866025","0.5","0.831171","0.556017","0","1","0","0","20.0","53","3.8","131","7.2","1008.6","0","10.1","0","","0.0","0.0","","","-0.5","0","66","pm25","98","36","15","55","7","4","1","Moderate","39.4579","5.7576","51.94","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.0","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T19:00:00+00:00","Lahore","19","3","2","57","-0.965926","0.258819","0.866025","0.5","0.831171","0.556017","0","1","0","0","19.1","55","3.6","139","6.8","1008.3","0","9.8","0","","0.0","0.0","","","-0.6","0","66","pm25","98","36","15","55","7","4","1","Moderate","42.1944","5.4545","53.9","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.17","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T20:00:00+00:00","Lahore","20","3","2","57","-0.866025","0.5","0.866025","0.5","0.831171","0.556017","0","0","0","0","17.8","59","4.5","166","6.5","1008.4","0","9.6","0","","0.0","0.0","","","-0.7","0","66","pm25","98","36","15","55","7","4","1","Moderate","34.6267","6.8182","57.82","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.33","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T21:00:00+00:00","Lahore","21","3","2","57","-0.707107","0.707107","0.866025","0.5","0.831171","0.556017","0","0","0","0","17.5","60","2.3","129","7.9","1008.3","0","9.5","0","","0.0","0.0","","","-0.5","0","66","pm25","98","36","15","55","7","4","1","Moderate","68.1739","3.4848","58.8","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.5","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T22:00:00+00:00","Lahore","22","3","2","57","-0.5","0.866025","0.866025","0.5","0.831171","0.556017","0","0","1","0","16.2","65","6.1","66","11.5","1008.1","0","9.7","0","","0.0","0.0","","","-1.0","0","66","pm25","98","36","15","55","7","4","1","Moderate","26.5082","9.2424","63.7","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.67","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-26T23:00:00+00:00","Lahore","23","3","2","57","-0.258819","0.965926","0.866025","0.5","0.831171","0.556017","0","0","1","0","15.1","72","4.7","58","11.2","1007.7","0","10.1","0","","0.0","0.0","","","-0.6","0","66","pm25","98","36","15","55","7","4","1","Moderate","35.8638","7.1212","70.56","0","","","","66.0","66.0","66.0","62.0","66.0","0.0","66.0","65.83","66.0","0.0","0.0","0.1667","66","1","98","98","1","1","0"
"2026-02-27T00:00:00+00:00","Lahore","0","4","2","58","0.0","1.0","0.866025","0.5","0.840618","0.541628","0","0","1","0","15.2","80","1.5","60","8.3","1008.0","0","11.8","0","","0.0","0.0","","","0.4","0","83","pm25","97","29","9","47","2","5","1","Moderate","116.4","1.8072","77.6","0","","","","66.0","66.0","66.0","66.0","66.0","0.0","66.0","66.0","66.0","0.0","0.0","0.0","83","1","97","97","1","1","0"
"2026-02-27T01:00:00+00:00","Lahore","1","4","2","58","0.258819","0.965926","0.866025","0.5","0.840618","0.541628","0","0","1","0","14.8","83","3.7","79","5.8","1008.1","0","11.9","0","","0.0","0.0","","","0.0","0","83","pm25","97","29","9","47","2","5","1","Moderate","47.9757","4.4578","80.51","0","","","","83.0","66.0","66.0","66.0","71.67","8.01","68.83","66.71","83.0","17.0","2.8333","0.7083","83","1","97","97","1","1","1"
"2026-02-27T02:00:00+00:00","Lahore","2","4","2","58","0.5","0.866025","0.866025","0.5","0.840618","0.541628","0","0","1","0","14.8","82","5.2","76","7.9","1008.7","0","11.8","0","","0.0","0.0","","","-0.2","0","83","pm25","97","29","9","47","2","5","1","Moderate","33.95","6.2651","79.54","0","","","","83.0","66.0","66.0","66.0","77.33","8.01","71.67","67.42","83.0","0.0","2.8333","0.7083","83","1","97","97","1","1","0"
"2026-02-27T03:00:00+00:00","Lahore","3","4","2","58","0.707107","0.707107","0.866025","0.5","0.840618","0.541628","0","0","1","0","17.2","70","6.5","84","14.0","1009.2","0","11.8","0","","0.0","0.0","","","-0.3","0","83","pm25","97","29","9","47","2","5","1","Moderate","25.3692","7.8313","67.9","0","","","","83.0","83.0","66.0","66.0","83.0","0.0","74.5","68.12","83.0","0.0","2.8333","0.7083","83","1","97","97","1","1","0"
"2026-02-27T04:00:00+00:00","Lahore","4","4","2","58","0.866025","0.5","0.866025","0.5","0.840618","0.541628","0","0","1","0","21.0","57","3.9","112","14.0","1009.8","0","12.1","3","","0.0","0.0","","","0.1","0","83","pm25","97","29","9","47","2","5","1","Moderate","39.0487","4.6988","55.29","0","","","","83.0","83.0","66.0","66.0","83.0","0.0","77.33","68.83","83.0","0.0","2.8333","0.7083","83","1","97","97","1","1","0"
"2026-02-27T05:00:00+00:00","Lahore","5","4","2","58","0.965926","0.258819","0.866025","0.5","0.840618","0.541628","0","0","1","0","24.3","44","5.5","103","17.6","1009.7","0","11.4","20","","0.0","0.0","","","-0.4","1","83","pm25","97","29","9","47","2","5","1","Moderate","25.3964","6.6265","42.68","0","","","","83.0","83.0","66.0","66.0","83.0","0.0","80.17","69.54","83.0","0.0","2.8333","0.7083","83","1","97","97","1","1","0"
"2026-02-27T06:00:00+00:00","Lahore","6","4","2","58","1.0","0.0","0.866025","0.5","0.840618","0.541628","0","0","0","0","26.2","37","3.2","128","19.4","1009.6","0","10.4","9","","0.0","0.0","","","0.3","0","83","pm25","97","29","9","47","2","5","1","Moderate","41.5281","3.8554","35.89","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","70.25","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T07:00:00+00:00","Lahore","7","4","2","58","0.965926","-0.258819","0.866025","0.5","0.840618","0.541628","0","1","0","0","28.4","30","1.5","144","14.8","1009.0","0","9.3","14","","0.0","0.0","27.39","","0.6","0","83","pm25","97","29","9","47","2","5","1","Moderate","84.0667","1.8072","29.1","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","70.96","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T08:00:00+00:00","Lahore","8","4","2","58","0.866025","-0.5","0.866025","0.5","0.840618","0.541628","0","1","0","0","29.2","26","0.6","124","16.6","1008.1","0","8.0","7","","0.0","0.0","27.83","","0.6","0","83","pm25","97","29","9","47","2","5","1","Moderate","203.7","0.7229","25.22","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","71.67","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T09:00:00+00:00","Lahore","9","4","2","58","0.707107","-0.707107","0.866025","0.5","0.840618","0.541628","0","1","0","0","28.5","24","9.4","220","27.4","1007.6","0","6.2","62","","0.2","0.2","27.21","","-1.7","51","83","pm25","97","29","9","47","2","5","1","Moderate","12.7957","11.3253","23.28","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","72.38","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T10:00:00+00:00","Lahore","10","4","2","58","0.5","-0.866025","0.866025","0.5","0.840618","0.541628","0","0","0","0","28.9","22","5.8","261","27.0","1006.9","0","5.2","48","","0.0","0.0","27.44","","-2.0","1","83","pm25","97","29","9","47","2","5","1","Moderate","20.4034","6.988","21.34","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","73.08","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T11:00:00+00:00","Lahore","11","4","2","58","0.258819","-0.965926","0.866025","0.5","0.840618","0.541628","0","0","0","0","28.6","23","4.4","212","20.5","1006.1","0","5.2","21","","0.0","0.0","27.25","","-1.8","1","83","pm25","97","29","9","47","2","5","1","Moderate","27.1159","5.3012","22.31","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","73.79","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T12:00:00+00:00","Lahore","12","4","2","58","0.0","-1.0","0.866025","0.5","0.840618","0.541628","0","0","0","0","28.1","25","4.9","186","15.1","1005.8","0","6.2","38","","0.0","0.0","26.96","","-1.6","1","83","pm25","97","29","9","47","2","5","1","Moderate","24.7449","5.9036","24.25","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","74.5","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T13:00:00+00:00","Lahore","13","4","2","58","-0.258819","-0.965926","0.866025","0.5","0.840618","0.541628","0","0","0","0","26.5","28","5.6","180","12.6","1006.2","0","6.7","30","","0.0","0.0","","","-1.7","1","83","pm25","97","29","9","47","2","5","1","Moderate","22.1714","6.747","27.16","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","75.21","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T14:00:00+00:00","Lahore","14","4","2","58","-0.5","-0.866025","0.866025","0.5","0.840618","0.541628","0","0","0","0","25.1","32","3.9","233","11.5","1007.0","0","7.1","76","","0.0","0.0","","","-1.3","2","83","pm25","97","29","9","47","2","5","1","Moderate","32.8308","4.6988","31.04","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","75.92","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T15:00:00+00:00","Lahore","15","4","2","58","-0.707107","-0.707107","0.866025","0.5","0.840618","0.541628","0","0","0","0","24.5","35","1.2","27","7.2","1007.2","0","7.8","44","","0.0","0.0","","","-0.7","1","83","pm25","97","29","9","47","2","5","1","Moderate","109.125","1.4458","33.95","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","76.62","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T16:00:00+00:00","Lahore","16","4","2","58","-0.866025","-0.5","0.866025","0.5","0.840618","0.541628","0","0","0","0","22.8","37","4.4","58","7.9","1007.5","0","7.3","0","","0.0","0.0","","","-1.4","0","83","pm25","97","29","9","47","2","5","1","Moderate","30.2023","5.3012","35.89","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","77.33","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T17:00:00+00:00","Lahore","17","4","2","58","-0.965926","-0.258819","0.866025","0.5","0.840618","0.541628","0","1","0","0","21.4","42","5.6","45","9.7","1007.3","0","8.0","0","","0.0","0.0","","","-1.4","0","83","pm25","97","29","9","47","2","5","1","Moderate","24.5964","6.747","40.74","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","78.04","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T18:00:00+00:00","Lahore","18","4","2","58","-1.0","-0.0","0.866025","0.5","0.840618","0.541628","0","1","0","0","21.3","51","8.8","59","16.2","1007.3","0","10.6","0","","0.0","0.0","","","-1.1","0","83","pm25","97","29","9","47","2","5","1","Moderate","16.6443","10.6024","49.47","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","78.75","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T19:00:00+00:00","Lahore","19","4","2","58","-0.965926","0.258819","0.866025","0.5","0.840618","0.541628","0","1","0","0","20.5","64","8.7","66","17.6","1007.3","0","13.6","0","","0.0","0.0","","","-0.1","0","83","pm25","97","29","9","47","2","5","1","Moderate","18.2851","10.4819","62.08","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","79.46","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T20:00:00+00:00","Lahore","20","4","2","58","-0.866025","0.5","0.866025","0.5","0.840618","0.541628","0","0","0","0","19.7","76","6.6","68","16.2","1007.6","0","15.4","10","","0.0","0.0","","","0.9","0","83","pm25","97","29","9","47","2","5","1","Moderate","25.8667","7.9518","73.72","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","80.17","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T21:00:00+00:00","Lahore","21","4","2","58","-0.707107","0.707107","0.866025","0.5","0.840618","0.541628","0","0","0","0","19.1","80","6.3","70","11.9","1007.7","0","15.5","17","","0.0","0.0","","","0.9","0","83","pm25","97","29","9","47","2","5","1","Moderate","27.7143","7.5904","77.6","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","80.88","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T22:00:00+00:00","Lahore","22","4","2","58","-0.5","0.866025","0.866025","0.5","0.840618","0.541628","0","0","1","0","18.2","83","5.1","67","11.5","1007.5","0","15.2","0","","0.0","0.0","","","1.1","0","83","pm25","97","29","9","47","2","5","1","Moderate","34.8059","6.1446","80.51","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","81.58","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-27T23:00:00+00:00","Lahore","23","4","2","58","-0.258819","0.965926","0.866025","0.5","0.840618","0.541628","0","0","1","0","17.4","84","4.4","97","9.0","1007.4","0","14.8","1","","0.0","0.0","","","0.9","0","83","pm25","97","29","9","47","2","5","1","Moderate","40.5636","5.3012","81.48","0","","","","83.0","83.0","83.0","66.0","83.0","0.0","83.0","82.29","83.0","0.0","0.0","0.7083","83","1","97","97","1","1","0"
"2026-02-28T00:00:00+00:00","Lahore","0","5","2","59","0.0","1.0","0.866025","0.5","0.849817","0.527078","1","0","1","0","17.1","89","0.9","349","7.2","1007.3","0","15.3","0","","0.0","0.0","","","1.7","0","66","pm25","94","26","15","53","9","9","1","Moderate","197.4","1.3636","83.66","0","","","","83.0","83.0","83.0","83.0","83.0","0.0","83.0","83.0","83.0","0.0","0.0","0.0","66","1","94","94","1","1","0"
"2026-02-28T01:00:00+00:00","Lahore","1","5","2","59","0.258819","0.965926","0.866025","0.5","0.849817","0.527078","1","0","1","0","17.0","90","0.6","18","3.2","1007.6","0","15.4","0","","0.0","0.0","","","1.7","0","66","pm25","94","26","15","53","9","9","1","Moderate","297.6667","0.9091","84.6","0","","","","66.0","83.0","83.0","83.0","77.33","8.01","80.17","82.29","83.0","-17.0","-2.8333","-0.7083","66","1","94","94","1","1","-1"
"2026-02-28T02:00:00+00:00","Lahore","2","5","2","59","0.5","0.866025","0.866025","0.5","0.849817","0.527078","1","0","1","0","16.4","94","2.6","56","3.6","1008.3","0","15.4","4","","0.0","0.0","","","1.4","0","66","pm25","94","26","15","53","9","9","1","Moderate","70.1385","3.9394","88.36","0","","","","66.0","83.0","83.0","83.0","71.67","8.01","77.33","81.58","83.0","0.0","-2.8333","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T03:00:00+00:00","Lahore","3","5","2","59","0.707107","0.707107","0.866025","0.5","0.849817","0.527078","1","0","1","0","18.2","85","6.5","39","14.0","1009.4","0","15.7","1","","0.0","0.0","","","1.0","0","66","pm25","94","26","15","53","9","9","1","Moderate","26.7538","9.8485","79.9","0","","","","66.0","66.0","83.0","83.0","66.0","0.0","74.5","80.88","83.0","0.0","-2.8333","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T04:00:00+00:00","Lahore","4","5","2","59","0.866025","0.5","0.866025","0.5","0.849817","0.527078","1","0","1","0","21.1","72","4.8","42","15.1","1010.1","0","15.9","0","","0.0","0.0","","","1.3","0","66","pm25","94","26","15","53","9","9","1","Moderate","33.6833","7.2727","67.68","0","","","","66.0","66.0","83.0","83.0","66.0","0.0","71.67","80.17","83.0","0.0","-2.8333","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T05:00:00+00:00","Lahore","5","5","2","59","0.965926","0.258819","0.866025","0.5","0.849817","0.527078","1","0","1","0","24.1","59","5.0","38","18.0","1010.1","0","15.6","0","","0.0","0.0","","","1.2","0","66","pm25","94","26","15","53","9","9","1","Moderate","29.892","7.5758","55.46","0","","","","66.0","66.0","83.0","83.0","66.0","0.0","68.83","79.46","83.0","0.0","-2.8333","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T06:00:00+00:00","Lahore","6","5","2","59","1.0","0.0","0.866025","0.5","0.849817","0.527078","1","0","0","0","26.4","46","5.1","18","19.1","1010.2","0","13.9","0","","0.0","0.0","","","1.1","0","66","pm25","94","26","15","53","9","9","1","Moderate","26.9098","7.7273","43.24","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","78.75","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T07:00:00+00:00","Lahore","7","5","2","59","0.965926","-0.258819","0.866025","0.5","0.849817","0.527078","1","1","0","0","28.2","36","5.0","13","20.2","1009.5","0","11.6","8","","0.0","0.0","27.57","","0.9","0","66","pm25","94","26","15","53","9","9","1","Moderate","25.568","7.5758","33.84","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","78.04","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T08:00:00+00:00","Lahore","8","5","2","59","0.866025","-0.5","0.866025","0.5","0.849817","0.527078","1","1","0","0","29.1","29","5.4","354","20.9","1008.5","0","9.2","13","","0.0","0.0","27.9","","0.1","0","66","pm25","94","26","15","53","9","9","1","Moderate","22.4556","8.1818","27.26","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","77.33","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T09:00:00+00:00","Lahore","9","5","2","59","0.707107","-0.707107","0.866025","0.5","0.849817","0.527078","1","1","0","0","29.5","25","6.8","342","22.7","1007.4","0","7.7","11","","0.0","0.0","28.02","","-1.2","0","66","pm25","94","26","15","53","9","9","1","Moderate","17.2794","10.303","23.5","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","76.62","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T10:00:00+00:00","Lahore","10","5","2","59","0.5","-0.866025","0.866025","0.5","0.849817","0.527078","1","0","0","0","29.6","24","8.3","333","24.1","1007.1","0","6.8","11","","0.0","0.0","28.06","","-2.0","0","66","pm25","94","26","15","53","9","9","1","Moderate","14.0434","12.5758","22.56","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","75.92","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T11:00:00+00:00","Lahore","11","5","2","59","0.258819","-0.965926","0.866025","0.5","0.849817","0.527078","1","0","0","0","29.1","24","9.4","324","24.8","1006.7","0","6.7","38","","0.0","0.0","27.66","","-2.2","1","66","pm25","94","26","15","53","9","9","1","Moderate","12.4","14.2424","22.56","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","75.21","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T12:00:00+00:00","Lahore","12","5","2","59","0.0","-1.0","0.866025","0.5","0.849817","0.527078","1","0","0","0","28.5","24","10.0","319","24.8","1006.8","0","5.8","2","","0.0","0.0","27.21","","-2.5","0","66","pm25","94","26","15","53","9","9","1","Moderate","11.656","15.1515","22.56","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","74.5","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T13:00:00+00:00","Lahore","13","5","2","59","-0.258819","-0.965926","0.866025","0.5","0.849817","0.527078","1","0","0","0","26.9","29","8.2","310","22.3","1007.3","0","7.6","0","","0.0","0.0","","","-1.8","0","66","pm25","94","26","15","53","9","9","1","Moderate","14.7878","12.4242","27.26","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","73.79","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T14:00:00+00:00","Lahore","14","5","2","59","-0.5","-0.866025","0.866025","0.5","0.849817","0.527078","1","0","0","0","25.3","40","8.6","296","17.6","1007.9","0","10.6","0","","0.0","0.0","","","-1.1","0","66","pm25","94","26","15","53","9","9","1","Moderate","15.3023","13.0303","37.6","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","73.08","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T15:00:00+00:00","Lahore","15","5","2","59","-0.707107","-0.707107","0.866025","0.5","0.849817","0.527078","1","0","0","0","24.0","46","7.5","294","17.3","1008.2","0","11.6","0","","0.0","0.0","","","-0.6","0","66","pm25","94","26","15","53","9","9","1","Moderate","18.2987","11.3636","43.24","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","72.38","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T16:00:00+00:00","Lahore","16","5","2","59","-0.866025","-0.5","0.866025","0.5","0.849817","0.527078","1","0","0","0","22.9","49","5.8","279","14.8","1008.6","0","11.6","0","","0.0","0.0","","","-0.3","0","66","pm25","94","26","15","53","9","9","1","Moderate","24.1483","8.7879","46.06","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","71.67","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T17:00:00+00:00","Lahore","17","5","2","59","-0.965926","-0.258819","0.866025","0.5","0.849817","0.527078","1","1","0","0","22.1","51","5.8","268","11.5","1008.8","0","11.5","0","","0.0","0.0","","","-0.4","0","66","pm25","94","26","15","53","9","9","1","Moderate","24.4724","8.7879","47.94","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","70.96","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T18:00:00+00:00","Lahore","18","5","2","59","-1.0","-0.0","0.866025","0.5","0.849817","0.527078","1","1","0","0","21.1","59","6.0","277","10.8","1008.7","0","12.9","0","","0.0","0.0","","","0.1","0","66","pm25","94","26","15","53","9","9","1","Moderate","24.91","9.0909","55.46","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","70.25","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T19:00:00+00:00","Lahore","19","5","2","59","-0.965926","0.258819","0.866025","0.5","0.849817","0.527078","1","1","0","0","21.1","58","6.8","282","13.0","1008.7","0","12.6","0","","0.0","0.0","","","-0.1","0","66","pm25","94","26","15","53","9","9","1","Moderate","21.8412","10.303","54.52","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","69.54","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T20:00:00+00:00","Lahore","20","5","2","59","-0.866025","0.5","0.866025","0.5","0.849817","0.527078","1","0","0","0","20.5","60","7.1","306","13.0","1008.7","0","12.4","0","","0.0","0.0","","","-0.3","0","66","pm25","94","26","15","53","9","9","1","Moderate","21.1831","10.7576","56.4","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","68.83","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T21:00:00+00:00","Lahore","21","5","2","59","-0.707107","0.707107","0.866025","0.5","0.849817","0.527078","1","0","0","0","19.8","64","8.1","317","16.6","1008.5","0","12.7","0","","0.0","0.0","","","-0.4","0","66","pm25","94","26","15","53","9","9","1","Moderate","19.0321","12.2727","60.16","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","68.12","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T22:00:00+00:00","Lahore","22","5","2","59","-0.5","0.866025","0.866025","0.5","0.849817","0.527078","1","0","1","0","19.2","65","8.2","331","15.5","1008.4","0","12.6","0","","0.0","0.0","","","-0.4","0","66","pm25","94","26","15","53","9","9","1","Moderate","18.9146","12.4242","61.1","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","67.42","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-02-28T23:00:00+00:00","Lahore","23","5","2","59","-0.258819","0.965926","0.866025","0.5","0.849817","0.527078","1","0","1","0","18.2","68","7.9","349","15.5","1008.1","0","12.2","0","","0.0","0.0","","","-0.5","0","66","pm25","94","26","15","53","9","9","1","Moderate","19.9899","11.9697","63.92","0","","","","66.0","66.0","66.0","83.0","66.0","0.0","66.0","66.71","83.0","0.0","0.0","-0.7083","66","1","94","94","1","1","0"
"2026-03-01T00:00:00+00:00","Lahore","0","6","3","60","0.0","1.0","1.0","0.0","0.858764","0.512371","1","0","1","1","17.5","69","5.8","330","14.8","1008.0","0","11.8","0","","0.0","0.0","","","-0.3","0","46","pm25","60","5","10","45","4","2","0","Good","17.4828","12.6087","41.4","0","","","","66.0","66.0","66.0","66.0","66.0","0.0","66.0","66.0","66.0","0.0","0.0","0.0","46","0","60","60","0","0","0"
"2026-03-01T01:00:00+00:00","Lahore","1","6","3","60","0.258819","0.965926","1.0","0.0","0.858764","0.512371","1","0","1","1","17.0","70","5.5","333","10.4","1008.5","0","11.5","0","","0.0","0.0","","","-0.4","0","46","pm25","60","5","10","45","4","2","0","Good","18.5455","11.9565","42.0","0","","","","46.0","66.0","66.0","66.0","59.33","9.43","62.67","65.17","66.0","-20.0","-3.3333","-0.8333","46","0","60","60","0","0","-1"
"2026-03-01T02:00:00+00:00","Lahore","2","6","3","60","0.5","0.866025","1.0","0.0","0.858764","0.512371","1","0","1","1","16.3","73","4.9","352","10.1","1009.0","0","11.4","0","","0.0","0.0","","","-0.3","0","46","pm25","60","5","10","45","4","2","0","Good","21.1837","10.6522","43.8","0","","","","46.0","66.0","66.0","66.0","52.67","9.43","59.33","64.33","66.0","0.0","-3.3333","-0.8333","46","0","60","60","0","0","0"
"2026-03-01T03:00:00+00:00","Lahore","3","6","3","60","0.707107","0.707107","1.0","0.0","0.858764","0.512371","1","0","1","1","18.1","64","7.5","27","14.8","1009.6","0","11.2","0","","0.0","0.0","","","-0.7","0","46","pm25","60","5","10","45","4","2","0","Good","13.12","16.3043","38.4","0","","","","46.0","46.0","66.0","66.0","46.0","0.0","56.0","63.5","66.0","0.0","-3.3333","-0.8333","46","0","60","60","0","0","0"
